FID,omschr,doorrijhgt,invent_oms,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_wegvak.1,Viaduct,0,VIAD.'ACHTERHOEK'I/D ACHTERHOEKSEWEG,600151058,2021-10-01T00:00:00,3799,060015105820211001,PKK0000083511,I,,POINT (250313.41180000082 478799.99969999865)
kunstoverweg_wegvak.2,Viaduct,0,VIAD.'ACHTERHOEK'I/D ACHTERHOEKSEWEG,600151058,2021-10-01T00:00:00,3784,060015105820211001,PKK0000083512,I,,POINT (250328.40790000185 478800.34099999815)
kunstoverweg_wegvak.3,Viaduct,0,FIETS VIAD.I/D ACHTERHOEKSEWEG,600151058,2021-10-01T00:00:00,3770,060015105820211001,PKK0000083513,I,,POINT (250342.4076000005 478800.4327000007)
kunstoverweg_wegvak.4,Viaduct,0,FIETS VIAD.I/D ACHTERHOEKSEWEG,498357022,2021-10-01T00:00:00,934,049835702220211001,PKK0000083513,I,,POINT (250354.02749999985 478785.19619999826)
kunstoverweg_wegvak.5,Viaduct,0,FIETS VIAD.,498357022,2021-10-01T00:00:00,1836,049835702220211001,PKK0000083514,I,,POINT (251225.91149999946 478586.07019999996)
kunstoverweg_wegvak.6,Viaduct,0,VIAD.'BINNENVELD'I/D DEURNINGERSTRAAT,498357022,2021-10-01T00:00:00,2960,049835702220211001,PKK0000083515,I,,POINT (252191.0758999996 478010.93510000035)
kunstoverweg_wegvak.7,Viaduct,0,VIAD.'NOORKEVELD'I/D HASSELERBAAN,498357022,2021-10-01T00:00:00,3850,049835702220211001,PKK0000083516,I,,POINT (252989.93409999833 477619.3099000007)
kunstoverweg_wegvak.8,Viaduct,0,FIETSVIAD.'DE PALLAST'I/D PALLASTWEG,508355008,2021-10-01T00:00:00,200,050835500820211001,PKK0000083518,I,,POINT (254280.15560000017 477647.46869999915)
kunstoverweg_wegvak.9,Viaduct,0,VIAD.'DE OUDE POSTWEG'I/D OUDE POSTWEG,600153114,2021-10-01T00:00:00,1198,060015311420211001,PKK0000083521,I,,POINT (258520.73310000077 479411.9409000017)
kunstoverweg_wegvak.10,Viaduct,0,VIAD.'BERGHUIZEN'I/D LOSSERSESTRAAT,600153064,2021-10-01T00:00:00,5007,060015306420211001,PKK0000083522,I,,POINT (260896.4472000003 479038.32559999824)
kunstoverweg_wegvak.11,Viaduct,0,VIAD.'AARNINCK'I/D PAR.WEG,600153064,2021-10-01T00:00:00,4235,060015306420211001,PKK0000083523,I,,POINT (261591.3227000013 479373.98910000175)
kunstoverweg_wegvak.12,Viaduct,0,VIAD.'FLEERDERHOEK'I/D PAR.WEG,521357009,2021-10-01T00:00:00,1316,052135700920211001,PKK0000083524,I,,POINT (261932.17229999974 479543.50569999963)
kunstoverweg_wegvak.13,Viaduct,0,VIAD. I/D RW. 14,169315148,2020-06-01T00:00:00,19,016931514820200601,PKK0000078922,I,,POINT (84524.95899999887 457958.59800000116)
kunstoverweg_wegvak.14,Viaduct,0,VIAD. I/D RW. 14,169315147,2022-02-01T00:00:00,0,016931514720220201,PKK0000078920,I,,POINT (84524.95899999887 457958.59800000116)
kunstoverweg_wegvak.15,Viaduct,0,VIAD.I/D TUSSENRING =N703,600135290,2021-08-01T00:00:00,501,060013529020210801,PKK0000079544,I,,POINT (148289.18459999934 487400.6832000017)
kunstoverweg_wegvak.16,Viaduct,0,VIAD.I/D TUSSENRING =N703,600135290,2021-08-01T00:00:00,482,060013529020210801,PKK0000079545,I,,POINT (148298.71939999983 487417.1174999997)
kunstoverweg_wegvak.17,Viaduct,0,VIAD.I/D KERNHOOFDWEG IV =S105,600200406,2021-08-01T00:00:00,81,060020040620210801,PKK0000079546,I,,POINT (150037.03779999912 488844.62480000034)
kunstoverweg_wegvak.18,Viaduct,0,VIAD.I/D TUSSENRING =N703,600199679,2021-08-01T00:00:00,39,060019967920210801,PKK0000079547,I,,POINT (148338.11620000005 487372.94000000134)
kunstoverweg_wegvak.19,Viaduct,0,VIAD.I/D TUSSENRING =N703,600199679,2021-08-01T00:00:00,64,060019967920210801,PKK0000079548,I,,POINT (148350.97100000083 487394.3817999996)
kunstoverweg_wegvak.20,Viaduct,0,VIAD.I/D VBW.h ='KP.ALMERE',600199684,2021-08-01T00:00:00,417,060019968420210801,PKK0000079549,I,,POINT (148887.34569999948 488052.5736999996)
kunstoverweg_wegvak.21,Viaduct,0,VIAD.I/D KERNHOOFDWEG IV =S105,600199780,2021-08-01T00:00:00,564,060019978020210801,PKK0000079550,I,,POINT (150058.7083999999 488809.6314000003)
kunstoverweg_wegvak.22,Viaduct,0,FIETSBRUG,600443592,2021-04-01T00:00:00,48,060044359220210401,PKK0000080694,I,,POINT (104102.34290000051 421186.4897999987)
kunstoverweg_wegvak.23,Viaduct,0,VIAD.IN RW.3,600173932,2021-08-01T00:00:00,8,060017393220210801,PKK0000080696,I,,POINT (103999.41959999874 420703.19209999964)
kunstoverweg_wegvak.24,Viaduct,0,VIAD.'FLEERDERHOEK'I/D PAR.WEG,600153064,2021-10-01T00:00:00,3853,060015306420211001,PKK0000083524,I,,POINT (261927.2624000013 479555.8128999993)
kunstoverweg_wegvak.25,Ecoduct,0,VIAD.'IR.H.J.W.SNIJDERS ECODUCT'I/D WILDTUNNEL,521357009,2021-10-01T00:00:00,2230,052135700920211001,PKK0000083525,I,,POINT (262692.9023000002 480045.65480000153)
kunstoverweg_wegvak.26,Ecoduct,0,VIAD.'IR.H.J.W.SNIJDERS ECODUCT'I/D WILDTUNNEL,600153064,2021-10-01T00:00:00,2943,060015306420211001,PKK0000083525,I,,POINT (262684.6816000007 480055.748399999)
kunstoverweg_wegvak.27,Viaduct,0,VIAD.'DE GREWE MOAT'I/D PAR.WEG,521357009,2021-10-01T00:00:00,3454,052135700920211001,PKK0000083527,I,,POINT (263547.868999999 480913.192400001)
kunstoverweg_wegvak.28,Viaduct,0,VIAD.'DE GREWE MOAT'I/D PAR.WEG,600153064,2021-10-01T00:00:00,1717,060015306420211001,PKK0000083527,I,,POINT (263541.2292999998 480924.48099999875)
kunstoverweg_wegvak.29,Viaduct,0,VIAD.'OSSENOVERWEG'I/D SPOORWEG OLDENZAAL DUITSLAND,521357009,2021-10-01T00:00:00,3711,052135700920211001,PKK0000083528,I,,POINT (263772.56709999964 481037.5511999987)
kunstoverweg_wegvak.30,Viaduct,0,VIAD.'OSSENOVERWEG'I/D SPOORWEG OLDENZAAL DUITSLAND,600153064,2021-10-01T00:00:00,1458,060015306420211001,PKK0000083528,I,,POINT (263767.9615999982 481049.35709999874)
kunstoverweg_wegvak.31,Viaduct,0,VIAD.'DE LUTTE'I/D LOSSERSESTRAAT,521357009,2021-10-01T00:00:00,4330,052135700920211001,PKK0000083529,I,,POINT (264364.08040000126 481211.28869999945)
kunstoverweg_wegvak.32,Viaduct,0,VIAD.'DE LUTTE'I/D LOSSERSESTRAAT,600153064,2021-10-01T00:00:00,834,060015306420211001,PKK0000083529,I,,POINT (264364.1906000003 481224.4739000015)
kunstoverweg_wegvak.33,Viaduct,0,VIAD.'POORTSTAD'I/D PAR.WEG,521357009,2021-10-01T00:00:00,4688,052135700920211001,PKK0000083530,I,,POINT (264721.02369999886 481237.3381999992)
kunstoverweg_wegvak.34,Viaduct,0,VIAD.'POORTSTAD'I/D PAR.WEG,600153064,2021-10-01T00:00:00,477,060015306420211001,PKK0000083530,I,,POINT (264720.1490000002 481250.27650000155)
kunstoverweg_wegvak.35,Viaduct,0,VIAD.'DE POPPE'I/D ZANDHUIZERWEG,531362006,2021-10-01T00:00:00,1631,053136200620211001,PKK0000083531,I,,POINT (267264.5940000005 481707.12420000136)
kunstoverweg_wegvak.36,Viaduct,0,VIAD.'DE POPPE'I/D ZANDHUIZERWEG,600152816,2022-04-01T00:00:00,337,060015281620220401,PKK0000083531,I,,POINT (267262.7382000014 481720.2591999993)
kunstoverweg_wegvak.37,Viaduct,0,VIAD.'t HERSELER'I/D BORNESTRAAT =N743,498357022,2021-10-01T00:00:00,2,049835702220211001,PKK0000083509,I,,POINT (249446.0828000009 478596.23519999906)
kunstoverweg_wegvak.38,Brug,0,VIAD.'DE GROENE STEEG' I/D 'KP.EMPEL'RING-NOORD VBW. h,600136013,2021-10-01T00:00:00,7440,060013601320211001,PKK0000083583,I,,POINT (150592.02760000154 415108.4327000007)
kunstoverweg_wegvak.39,Brug,0,VIAD.'DE GROENE STEEG' I/D 'KP.EMPEL'RING-NOORD VBW. h,299231047,2021-10-01T00:00:00,845,029923104720211001,PKK0000083583,I,,POINT (150582.95580000058 415097.53610000014)
kunstoverweg_wegvak.40,Viaduct,0,VIAD.'MAGUSANUS' I/D RW059 VBW. t,600136013,2021-10-01T00:00:00,7108,060013601320211001,PKK0000083584,I,,POINT (150839.67190000042 414887.3440999985)
kunstoverweg_wegvak.41,Viaduct,0,VIAD.'MAGUSANUS' I/D RW059 VBW. t,299231047,2021-10-01T00:00:00,1176,029923104720211001,PKK0000083584,I,,POINT (150829.7890000008 414877.0399999991)
kunstoverweg_wegvak.42,Viaduct,0,VIAD.'HEINIS 1970'I/D BRUISTENSINGEL,600136013,2021-10-01T00:00:00,6101,060013601320211001,PKK0000083585,I,,POINT (151572.72080000117 414201.122299999)
kunstoverweg_wegvak.43,Viaduct,0,VIAD.'HEINIS 1970'I/D BRUISTENSINGEL,299231047,2021-10-01T00:00:00,2182,029923104720211001,PKK0000083585,I,,POINT (151560.813000001 414189.94619999826)
kunstoverweg_wegvak.44,Viaduct,0,VIAD.'HEINIS 1970'I/D BRUISTENSINGEL,600136013,2021-10-01T00:00:00,6083,060013601320211001,PKK0000083586,I,,POINT (151583.68820000067 414186.84970000014)
kunstoverweg_wegvak.45,Viaduct,0,VIAD.'HEINIS 1970'I/D BRUISTENSINGEL,299231047,2021-10-01T00:00:00,2200,029923104720211001,PKK0000083586,I,,POINT (151571.76040000096 414175.65790000185)
kunstoverweg_wegvak.46,Brug,0,VIAD. I/D RW002 VBW. g,600136013,2021-10-01T00:00:00,3870,060013601320211001,PKK0000083587,I,,POINT (152560.8632999994 412230.86349999905)
kunstoverweg_wegvak.47,Brug,0,VIAD. I/D RW002 VBW. g,299231047,2021-10-01T00:00:00,4404,029923104720211001,PKK0000083587,I,,POINT (152546.7617000006 412228.7954000011)
kunstoverweg_wegvak.48,Viaduct,0,VIAD.'DE PETTELAAR'I/D GESTELSEWEG =N617,600134953,2022-01-01T00:00:00,459,060013495320220101,PKK0000083588,I,,POINT (150915.5780000016 409472.58889999986)
kunstoverweg_wegvak.49,Viaduct,0,VIAD.'DE PETTELAAR'I/D GESTELSEWEG =N617,600136013,2021-10-01T00:00:00,264,060013601320211001,PKK0000083588,I,,POINT (150926.22740000114 409457.6810000017)
kunstoverweg_wegvak.50,Viaduct,0,VOETG.VIAD.'MUYSERICK',600135087,2021-10-01T00:00:00,557,060013508720211001,PKK0000083589,I,,POINT (149151.0225000009 407781.05490000173)
kunstoverweg_wegvak.51,Viaduct,0,VOETG.VIAD.'MUYSERICK',298215027,2021-10-01T00:00:00,80,029821502720211001,PKK0000083589,I,,POINT (149135.64919999987 407770.2320000008)
kunstoverweg_wegvak.52,Viaduct,0,VIAD.'GLORIEUX'I/D ST.MICHIELSGESTELSEWEG,600135086,2021-10-01T00:00:00,511,060013508620211001,PKK0000083590,I,,POINT (149362.1314000003 406854.68510000035)
kunstoverweg_wegvak.53,Viaduct,0,VIAD.'GLORIEUX'I/D ST.MICHIELSGESTELSEWEG,298214018,2021-10-01T00:00:00,390,029821401820211001,PKK0000083590,I,,POINT (149345.99590000138 406852.1143000014)
kunstoverweg_wegvak.54,Viaduct,0,VIAD.'ST.CHARLES'I/D BOSSCHEWEG,300205042,2021-10-01T00:00:00,56,030020504220211001,PKK0000083591,I,,POINT (150177.92529999837 402982.6132999994)
kunstoverweg_wegvak.55,Viaduct,0,VIAD.'HEULT'I/D KETTING =N618,600135101,2021-10-01T00:00:00,3807,060013510120211001,PKK0000083592,I,,POINT (150712.6889999993 402179.2082999982)
kunstoverweg_wegvak.56,Viaduct,0,VIAD.'HEULT'I/D KETTING =N618,300205044,2023-01-01T00:00:00,458,030020504420230101,PKK0000083592,I,,POINT (150698.2344999984 402170.96460000053)
kunstoverweg_wegvak.57,Viaduct,0,VIAD.'PETER'S HOEK'I/D SCHIJNDELSEDIJK,600135101,2021-10-01T00:00:00,2013,060013510120211001,PKK0000083593,I,,POINT (151869.18360000104 400812.1420999989)
kunstoverweg_wegvak.58,Viaduct,0,VIAD.'PETER'S HOEK'I/D SCHIJNDELSEDIJK,300205044,2023-01-01T00:00:00,2248,030020504420230101,PKK0000083593,I,,POINT (151852.70850000158 400807.5122000016)
kunstoverweg_wegvak.59,Ecoduct,0,'NATUURBRUG HET GROENE WOUD 2005',600135238,2021-10-01T00:00:00,1717,060013523820211001,PKK0000083595,I,,POINT (154303.67029999942 394491.27969999984)
kunstoverweg_wegvak.60,Ecoduct,0,'NATUURBRUG HET GROENE WOUD 2005',307189015,2021-10-01T00:00:00,569,030718901520211001,PKK0000083595,I,,POINT (154294.79410000145 394475.3040000014)
kunstoverweg_wegvak.61,Viaduct,0,FIETS-VOETG.VIAD.'BOSPAD',310185025,2021-10-01T00:00:00,1654,031018502520211001,PKK0000083598,I,,POINT (156438.29619999975 391193.58779999986)
kunstoverweg_wegvak.62,Viaduct,0,FIETS-VOETG.VIAD.'BOSPAD',600138954,2021-10-01T00:00:00,1036,060013895420211001,PKK0000083598,I,,POINT (156451.80820000172 391202.36190000176)
kunstoverweg_wegvak.63,Viaduct,0,VIAD.'EKKERSWEIJER'I/D VBW. u (R.RIJB.),315178016,2021-10-01T00:00:00,297,031517801620211001,PKK0000083599,I,,POINT (157927.0164999999 389370.5333000012)
kunstoverweg_wegvak.64,Viaduct,0,VIAD.'EKKERSWEIJER'I/D VBW. u (R.RIJB.),315179003,2021-10-01T00:00:00,348,031517900320211001,PKK0000083599,I,,POINT (157925.43059999868 389367.73739999905)
kunstoverweg_wegvak.65,Viaduct,0,VIAD.IN RW. 50 (R.RIJB.),315179003,2021-10-01T00:00:00,767,031517900320211001,PKK0000083600,I,,POINT (158315.68230000138 389231.2996999994)
kunstoverweg_wegvak.66,Viaduct,0,FIETS-VOETG.VIAD.,316178007,2021-10-01T00:00:00,531,031617800720211001,PKK0000083602,I,,POINT (158836.0749000013 389374.9200000018)
kunstoverweg_wegvak.67,Brug,0,VIAD.''T WERDJE 2' I/D RW67 LINKS,316159029,2021-10-01T00:00:00,460,031615902920211001,PKK0000083607,I,,POINT (158268.59800000116 379559.3125)
kunstoverweg_wegvak.68,Viaduct,0,VIAD.'HEEZERHUT'I/D OUDE BAAN,600137633,2022-06-01T00:00:00,1541,060013763320220601,PKK0000083612,I,,POINT (164800.39039999992 375192.56069999933)
kunstoverweg_wegvak.69,Viaduct,0,VIAD.'HEEZERHUT'I/D OUDE BAAN,329150021,2022-06-01T00:00:00,132,032915002120220601,PKK0000083612,I,,POINT (164789.00129999965 375186.995099999)
kunstoverweg_wegvak.70,Viaduct,0,VIAD.'ULKENDONK'I/D GROTE BLEEK,600139240,2021-10-01T00:00:00,712,060013924020211001,PKK0000083614,I,,POINT (169687.87220000103 370070.5923999995)
kunstoverweg_wegvak.71,Viaduct,0,VIAD.'AARDBRAND'I/D RANDWEG OOST =N611,343135022,2021-10-01T00:00:00,415,034313502220211001,PKK0000083615,I,,POINT (171887.81850000098 367531.10339999944)
kunstoverweg_wegvak.72,Viaduct,0,'VIADUCT NAPOLEONSWEG'I/D NAPOLEONSWEG =N273,373109009,2021-10-01T00:00:00,467,037310900920211001,PKK0000083630,I,,POINT (187113.51839999855 354530.78449999914)
kunstoverweg_wegvak.73,Viaduct,0,'VIADUCT NAPOLEONSWEG'I/D NAPOLEONSWEG =N273,600143966,2021-10-01T00:00:00,540,060014396620211001,PKK0000083631,I,,POINT (187137.53860000148 354512.5848999992)
kunstoverweg_wegvak.74,Viaduct,0,VIAD.'ST.JOOST'I/H VERK.PL.'ST.JOOST' =N271,600144547,2021-10-01T00:00:00,46,060014454720211001,PKK0000083633,I,,POINT (190661.54529999942 349648.92859999835)
kunstoverweg_wegvak.75,Viaduct,0,VIAD.'ST.JOOST'I/H VERK.PL.'ST.JOOST' =N271,600144547,2021-10-01T00:00:00,156,060014454720211001,PKK0000083634,I,,POINT (190639.6072999984 349541.1545000002)
kunstoverweg_wegvak.76,Viaduct,0,VIAD.'ST.JOOST'I/H VERK.PL.'ST.JOOST' =N271,381098018,2021-10-01T00:00:00,377,038109801820211001,PKK0000083634,I,,POINT (190651.26539999992 349539.9470000006)
kunstoverweg_wegvak.77,Viaduct,0,VIAD.IN RW. 73,379096024,2021-10-01T00:00:00,562,037909602420211001,PKK0000083635,I,,POINT (190143.9822999984 348602.6970999986)
kunstoverweg_wegvak.78,Viaduct,0,"VIAD. 'KLEINE HEIDE"" I/D HEIWEG",600145181,2021-10-01T00:00:00,1432,060014518120211001,PKK0000083636,I,,POINT (189594.25840000063 348155.27540000156)
kunstoverweg_wegvak.79,Viaduct,0,VIAD.'BERKELAAR'I/D MAASBRACHTERWEG,600145345,2021-10-01T00:00:00,430,060014534520211001,PKK0000083637,I,,POINT (189002.3473000005 347679.70540000126)
kunstoverweg_wegvak.80,Viaduct,0,VIAD.'SLAGMOLEN'I/D SLAGMOLEN,376094004,2021-08-01T00:00:00,84,037609400420210801,PKK0000083638,I,,POINT (188442.92190000042 347117.4932000004)
kunstoverweg_wegvak.81,Viaduct,0,VIAD.I/D MAASEIKERWEG =N296,371086016,2021-10-01T00:00:00,268,037108601620211001,PKK0000083639,I,,POINT (185820.43719999865 343355.1875)
kunstoverweg_wegvak.82,Viaduct,0,'VIAD. I/D HOLTUM-NOORDWEG',371085014,2021-10-01T00:00:00,35,037108501420211001,PKK0000083640,I,,POINT (185648.73779999837 342699.2435999997)
kunstoverweg_wegvak.83,Viaduct,0,VIAD.'GEBROEK'I/D GEBROEKWEG,600144657,2021-10-01T00:00:00,2160,060014465720211001,PKK0000083641,I,,POINT (185700.9737999998 341497.3867999986)
kunstoverweg_wegvak.84,Viaduct,0,VIAD.'t ROOTH'I/D STEENAKKERWEG =N574,368072016,2021-10-01T00:00:00,2582,036807201620211001,PKK0000083646,I,,POINT (185602.99650000036 338248.3434000015)
kunstoverweg_wegvak.85,Viaduct,0,VIAD.'MAASBAAN'I/D SWENTIBOLDWEG,366067007,2021-10-01T00:00:00,1558,036606700720211001,PKK0000083647,I,,POINT (183570.7958999984 335295.8654999994)
kunstoverweg_wegvak.86,Viaduct,0,VIAD.'GRAETHEIDE'I/D BERGERWEG,366067007,2021-10-01T00:00:00,845,036606700720211001,PKK0000083648,I,,POINT (183267.94509999827 334654.44319999963)
kunstoverweg_wegvak.87,Viaduct,0,VIAD.'KRUISBERG OOST'I/D VLIEGVELDWEG (L.RIJB.),600142290,2021-10-01T00:00:00,13,060014229020211001,PKK0000083654,I,,POINT (180858.8739 323473.85379999876)
kunstoverweg_wegvak.88,Viaduct,0,VIAD.'KRUISBERG OOST'I/D VLIEGVELDWEG (L.RIJB.),600198894,2021-10-01T00:00:00,15,060019889420211001,PKK0000083654,I,,POINT (180923.99920000136 323461.7074000016)
kunstoverweg_wegvak.89,Viaduct,0,VIAD.'KRUISBERG WEST'I/D VLIEGVELDWEG (R.RIJB.),600142290,2021-10-01T00:00:00,290,060014229020211001,PKK0000083655,I,,POINT (180632.02639999986 323316.2470000014)
kunstoverweg_wegvak.90,Viaduct,0,VIAD.'KRUISBERG WEST'I/D VLIEGVELDWEG (R.RIJB.),600198892,2021-10-01T00:00:00,200,060019889220211001,PKK0000083655,I,,POINT (180761.11019999906 323235.1319000013)
kunstoverweg_wegvak.91,Ecoduct,0,ECODUCT,600142290,2021-10-01T00:00:00,488,060014229020211001,PKK0000083656,I,,POINT (180495.95120000094 323172.8324000016)
kunstoverweg_wegvak.92,Viaduct,0,VIAD.'ALIDA 2017'IN RW.  9 (VBW. t) ='KP.HOLENDRECHT',600448394,2021-09-01T00:00:00,812,060044839420210901,PKK0000081202,I,,POINT (124307.54600000009 479142.9283999987)
kunstoverweg_wegvak.93,Viaduct,0,VIAD.'ALIDA 2017'IN RW.  9 (R.RIJB.) ='KP.HOLENDRECHT',600448394,2021-09-01T00:00:00,791,060044839420210901,PKK0000081203,I,,POINT (124317.88479999825 479124.6501000002)
kunstoverweg_wegvak.94,Viaduct,0,VIAD.'ALIDA 2017',600448394,2021-09-01T00:00:00,780,060044839420210901,PKK0000081204,I,,POINT (124323.09789999947 479114.96389999986)
kunstoverweg_wegvak.95,Viaduct,0,VIAD.'SNIPWIJK 2017'IN VBW.g ='KP.HOLENDRECHT',600448394,2021-09-01T00:00:00,360,060044839420210901,PKK0000081205,I,,POINT (124514.93149999902 478741.3541000001)
kunstoverweg_wegvak.96,Viaduct,0,FIETSBRUG I/H MEIBERGPAD,600448307,2021-09-01T00:00:00,265,060044830720210901,PKK0000081206,I,,POINT (124708.90590000153 478362.1048000008)
kunstoverweg_wegvak.97,Viaduct,0,VIAD.'ALIDA 2017'IN RW.  9 (VBW. t) ='KP.HOLENDRECHT',248358036,2021-08-01T00:00:00,212,024835803620210801,PKK0000081209,I,,POINT (124261.35599999875 479095.8814000003)
kunstoverweg_wegvak.98,Viaduct,0,VIAD.'ALIDA 2017'IN RW.  9 (R.RIJB.) ='KP.HOLENDRECHT',248358036,2021-08-01T00:00:00,229,024835803620210801,PKK0000081210,I,,POINT (124267.8564000018 479080.17610000074)
kunstoverweg_wegvak.99,Viaduct,0,VIAD.'ALIDA 2017',248358036,2021-08-01T00:00:00,242,024835803620210801,PKK0000081211,I,,POINT (124272.57919999957 479068.06430000067)
kunstoverweg_wegvak.100,Viaduct,0,VIAD.''t SCHILT'I/D WOOLDERBROEKWEG,600151059,2021-10-01T00:00:00,784,060015105920211001,PKK0000083506,I,,POINT (248771.69269999862 478368.93180000037)
kunstoverweg_wegvak.101,Viaduct,0,VIAD.'1985'I/D SPOORWEG HENGELO ALMELO,495356023,2021-10-01T00:00:00,874,049535602320211001,PKK0000083507,I,,POINT (248792.30139999837 478364.47619999945)
kunstoverweg_wegvak.102,Viaduct,0,VIAD.''t SCHILT'I/D OOSTERBOSWEG,495356023,2021-10-01T00:00:00,892,049535602320211001,PKK0000083508,I,,POINT (248809.37790000066 478370.1675999984)
kunstoverweg_wegvak.103,Viaduct,0,VIAD.'t HERSELER'I/D BORNESTRAAT =N743,600151059,2021-10-01T00:00:00,45,060015105920211001,PKK0000083510,I,,POINT (249466.8660000004 478619.3794)
kunstoverweg_wegvak.104,Viaduct,0,VIAD.'ACHTERHOEK'I/D ACHTERHOEKSEWEG,498357022,2021-10-01T00:00:00,905,049835702220211001,PKK0000083511,I,,POINT (250325.03159999847 478784.84750000015)
kunstoverweg_wegvak.105,Viaduct,0,VIAD.'ACHTERHOEK'I/D ACHTERHOEKSEWEG,498357022,2021-10-01T00:00:00,920,049835702220211001,PKK0000083512,I,,POINT (250340.02820000052 478785.1656000018)
kunstoverweg_wegvak.106,Viaduct,0,FIETS VIAD.,600151058,2021-10-01T00:00:00,2853,060015105820211001,PKK0000083514,I,,POINT (251229.41099999845 478601.32239999995)
kunstoverweg_wegvak.107,Viaduct,0,VIAD.'BINNENVELD'I/D DEURNINGERSTRAAT,600151058,2021-10-01T00:00:00,1726,060015105820211001,PKK0000083515,I,,POINT (252197.439100001 478025.1583000012)
kunstoverweg_wegvak.108,Viaduct,0,VIAD.'NOORKEVELD'I/D HASSELERBAAN,600151058,2021-10-01T00:00:00,834,060015105820211001,PKK0000083516,I,,POINT (252995.87150000036 477628.1479000002)
kunstoverweg_wegvak.109,Viaduct,0,FIETSVIAD.'DE PALLAST'I/D PALLASTWEG,600153004,2022-04-01T00:00:00,346,060015300420220401,PKK0000083518,I,,POINT (254278.3467000015 477663.64130000025)
kunstoverweg_wegvak.110,Viaduct,0,VIAD.'DE OUDE POSTWEG'I/D OUDE POSTWEG,514359026,2021-10-01T00:00:00,1165,051435902620211001,PKK0000083521,I,,POINT (258517.04549999908 479399.2813999988)
kunstoverweg_wegvak.111,Viaduct,0,VIAD.'BERGHUIZEN'I/D LOSSERSESTRAAT,521357009,2021-10-01T00:00:00,159,052135700920211001,PKK0000083522,I,,POINT (260898.49529999867 479025.0505999997)
kunstoverweg_wegvak.112,Viaduct,0,VIAD.'AARNINCK'I/D PAR.WEG,521357009,2021-10-01T00:00:00,933,052135700920211001,PKK0000083523,I,,POINT (261595.33559999987 479361.23519999906)
kunstoverweg_wegvak.113,Viaduct,0,VIAD.'ZINNINGVELD'I/D A9 (R.RIJB.),261365019,2021-10-01T00:00:00,708,026136501920211001,PKK0000083452,I,,POINT (130157.8321999982 482781.1871000007)
kunstoverweg_wegvak.114,Viaduct,0,VIAD.'ZINNINGVELD'I/D A9 (L.RIJB.),260365016,2021-10-01T00:00:00,117,026036501620211001,PKK0000083453,I,,POINT (130359.22910000011 482661.4600000009)
kunstoverweg_wegvak.115,Viaduct,0,VIAD.'BREEDLAND'I/D PAPELAAN,261365018,2021-10-01T00:00:00,1039,026136501820211001,PKK0000083454,I,,POINT (131756.5800999999 482310.3990000002)
