FID,omschr,doorrijhgt,invent_oms,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_wegvak.1056,Viaduct,0,VIAD.'DE KNAPSCHINKEL'I/D SPOORWEG UTRECHT 's-H'BOSCH,600128716,2022-07-01T00:00:00,179,060012871620220701,PKK0000084812,I,,POINT (138420.8209999986 452906.5822999999)
kunstoverweg_wegvak.1057,Viaduct,0,VIAD.'MEREVELD'I/D TUSSEN DE RAILS,600128718,2021-08-01T00:00:00,77,060012871820210801,PKK0000084813,I,,POINT (138575.92529999837 453329.2426000014)
kunstoverweg_wegvak.1058,Viaduct,0,VIAD.'MEREVELD'I/D SPOORWEG UTRECHT ARNHEM,600128718,2021-08-01T00:00:00,67,060012871820210801,PKK0000084814,I,,POINT (138580.01029999927 453338.3702000007)
kunstoverweg_wegvak.1059,Viaduct,0,VIAD.I/D KONINGSWEG,277306024,2021-10-01T00:00:00,299,027730602420211001,PKK0000084815,I,,POINT (138749.6777999997 453605.0346999988)
kunstoverweg_wegvak.1060,Viaduct,0,VIAD.I/D KONINGSWEG,600128863,2021-08-01T00:00:00,1101,060012886320210801,PKK0000084815,I,,POINT (138726.5454000011 453619.5817000009)
kunstoverweg_wegvak.1061,Viaduct,0,VIAD.'GROENEKAN'I/D EINTHOVENDREEF & VBW.v =N230,276318045,2022-02-01T00:00:00,74,027631804520220201,PKK0000084816,I,,POINT (138475.0406000018 459124.19220000133)
kunstoverweg_wegvak.1062,Viaduct,0,VIAD.'GROENEKAN'I/D EINTHOVENDREEF & VBW.v =N230,276318043,2021-08-01T00:00:00,194,027631804320210801,PKK0000084816,I,,POINT (138491.63919999823 459137.8665000014)
kunstoverweg_wegvak.1063,Viaduct,0,VIAD.'NIEUWE WETERING'I/D NIEUWE WETERINGSEWEG =N234,278322013,2021-10-01T00:00:00,569,027832201320211001,PKK0000084817,I,,POINT (139360.9477000013 461566.3735000007)
kunstoverweg_wegvak.1064,Viaduct,0,VIAD.'NIEUWE WETERING'I/D NIEUWE WETERINGSEWEG =N234,600180502,2021-10-01T00:00:00,606,060018050220211001,PKK0000084817,I,,POINT (139330.70809999853 461564.45650000125)
kunstoverweg_wegvak.1065,Viaduct,0,FIETS-VOETG.VIAD.'ZWALUWENBERG',600179506,2021-10-01T00:00:00,905,060017950620211001,PKK0000084818,I,,POINT (141168.38379999995 466421.8416999988)
kunstoverweg_wegvak.1066,Viaduct,0,FIETS-VOETG.VIAD.'ZWALUWENBERG',600179757,2021-10-01T00:00:00,1897,060017975720211001,PKK0000084818,I,,POINT (141147.1367000006 466454.01089999825)
kunstoverweg_wegvak.1067,Viaduct,0,VIAD.'EEMNES'I/D VERL.LAARDERWEG,291347109,2021-10-01T00:00:00,6,029134710920211001,PKK0000084821,I,,POINT (145536.98840000108 473838.13870000094)
kunstoverweg_wegvak.1068,Viaduct,0,VIAD.'EEMNES'I/D VERL.LAARDERWEG,600134425,2021-10-01T00:00:00,33,060013442520211001,PKK0000084821,I,,POINT (145513.03489999846 473853.9455000013)
kunstoverweg_wegvak.1069,Viaduct,0,VIAD.'STACHHOUWERWEG'I/D STACHOUWERWEG,600135388,2021-10-01T00:00:00,628,060013538820211001,PKK0000084822,I,,POINT (146209.814100001 475745.1895000003)
kunstoverweg_wegvak.1070,Viaduct,0,VIAD.'STACHHOUWERWEG'I/D STACHOUWERWEG,292351022,2021-10-01T00:00:00,220,029235102220211001,PKK0000084822,I,,POINT (146232.01099999994 475730.4732000008)
kunstoverweg_wegvak.1071,Viaduct,0,VIAD.IN LBW.,600135196,2021-10-01T00:00:00,69,060013519620211001,PKK0000084823,I,,POINT (146983.6420999989 476994.20969999954)
kunstoverweg_wegvak.1072,Viaduct,0,VIAD.IN LBW.,292351022,2021-10-01T00:00:00,1688,029235102220211001,PKK0000084823,I,,POINT (147003.79129999876 476977.623300001)
kunstoverweg_wegvak.1073,Viaduct,0,VIAD.'OOSTERMEENT'I/D GOOYERWEG,600135196,2021-10-01T00:00:00,44,060013519620211001,PKK0000084824,I,,POINT (146998.41149999946 477014.3801999986)
kunstoverweg_wegvak.1074,Viaduct,0,VIAD.'OOSTERMEENT'I/D GOOYERWEG,292351022,2021-10-01T00:00:00,1713,029235102220211001,PKK0000084824,I,,POINT (147018.54800000042 476997.80359999835)
kunstoverweg_wegvak.1075,Viaduct,0,VIAD.'VOGELWEG' I/D VOGELWEG=N706,600135288,2022-02-01T00:00:00,418,060013528820220201,PKK0000084825,I,,POINT (151579.28460000083 484688.69110000134)
kunstoverweg_wegvak.1076,Viaduct,0,VIAD.'VOGELWEG' I/D VOGELWEG=N706,302370004,2021-10-01T00:00:00,411,030237000420211001,PKK0000084825,I,,POINT (151566.8962999992 484680.9120000005)
kunstoverweg_wegvak.1077,Viaduct,0,VIAD. 'IBUSWEG' I/D IBISWEG,600135289,2021-10-01T00:00:00,101,060013528920211001,PKK0000084826,I,,POINT (149425.0251000002 487711.6147999987)
kunstoverweg_wegvak.1078,Viaduct,0,VIAD. 'IBUSWEG' I/D IBISWEG,302370002,2021-10-01T00:00:00,3295,030237000220211001,PKK0000084826,I,,POINT (149445.52760000154 487722.00400000066)
kunstoverweg_wegvak.1079,Viaduct,0,VIAD.'MEREVELD'I/D TUSSEN DE RAILS,276306065,2021-10-01T00:00:00,279,027630606520211001,PKK0000084813,I,,POINT (138595.57229999825 453324.57189999893)
kunstoverweg_wegvak.1080,Viaduct,0,VIAD.'MEREVELD'I/D SPOORWEG UTRECHT ARNHEM,276306065,2021-10-01T00:00:00,290,027630606520211001,PKK0000084814,I,,POINT (138601.73369999975 453333.6843999997)
kunstoverweg_wegvak.1081,Viaduct,0,VIAD.'DE TOL'IN DE SCHANS,247247045,2021-10-01T00:00:00,45,024724704520211001,PKK0000084832,I,,POINT (123574.66809999943 423657.2129999995)
kunstoverweg_wegvak.1082,Viaduct,0,VIAD.IN VBW. t ='KP.EVERDINGEN',600128873,2021-10-01T00:00:00,1355,060012887320211001,PKK0000084834,I,,POINT (135598.18560000136 442833.1323999986)
kunstoverweg_wegvak.1083,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.) ='KP.EVERDINGEN',600128873,2021-10-01T00:00:00,1076,060012887320211001,PKK0000084835,I,,POINT (135400.53170000017 443028.53020000085)
kunstoverweg_wegvak.1084,Viaduct,0,VIAD.IN RW. 27 (L.RIJB.) ='KP.EVERDINGEN',600128873,2021-10-01T00:00:00,1059,060012887320211001,PKK0000084836,I,,POINT (135386.83399999887 443038.5982000008)
kunstoverweg_wegvak.1085,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.) ='KP.EVERDINGEN',270284004,2021-10-01T00:00:00,1154,027028400420211001,PKK0000084837,I,,POINT (135503.86190000176 443205.7608000003)
kunstoverweg_wegvak.1086,Viaduct,0,VIAD.IN RW. 27 (L.RIJB.) ='KP.EVERDINGEN',270284004,2021-10-01T00:00:00,1170,027028400420211001,PKK0000084838,I,,POINT (135490.71460000053 443214.87889999896)
kunstoverweg_wegvak.1087,Viaduct,0,VIAD.IN VBW. u ='KP.EVERDINGEN',270284004,2021-10-01T00:00:00,1447,027028400420211001,PKK0000084839,I,,POINT (135280.31549999863 443393.6521999985)
kunstoverweg_wegvak.1088,Viaduct,0,VIAD.IN RANG.BAAN x ='KP.LUNETTEN',600127900,2021-10-01T00:00:00,76,060012790020211001,PKK0000084840,I,,POINT (138340.48750000075 451895.2338999994)
kunstoverweg_wegvak.1089,Viaduct,0,VIAD.IN RW. 12 (R.RIJB.) ='KP.LUNETTEN',600127900,2021-10-01T00:00:00,58,060012790020211001,PKK0000084841,I,,POINT (138341.46779999882 451913.2071999982)
kunstoverweg_wegvak.1090,Viaduct,0,VIAD.IN RW. 12 (L.RIJB.) ='KP.LUNETTEN',600127900,2021-10-01T00:00:00,42,060012790020211001,PKK0000084842,I,,POINT (138342.27409999818 451929.18659999967)
kunstoverweg_wegvak.1091,Viaduct,0,VIAD.IN RANG.BAAN y='KP.LUNETTEN',600128920,2021-10-01T00:00:00,372,060012892020211001,PKK0000084844,I,,POINT (138021.2212000005 451954.9021999985)
kunstoverweg_wegvak.1092,Viaduct,0,VIAD.'DE PADDESTOEL'I/D R 027 (R.RIJB.),290343009,2021-10-01T00:00:00,199,029034300920211001,PKK0000084851,I,,POINT (144997.46180000156 471688.8997000009)
kunstoverweg_wegvak.1093,Viaduct,0,VIAD.'DE PADDESTOEL'I/D R.027 L.RB,290343009,2021-10-01T00:00:00,227,029034300920211001,PKK0000084852,I,,POINT (144974.84090000018 471705.3476999998)
kunstoverweg_wegvak.1094,Viaduct,0,VIAD.I/D VERLEGDE LAARDERWEG,600135658,2021-10-01T00:00:00,28,060013565820211001,PKK0000084854,I,,POINT (145508.54949999973 473860.7520000003)
kunstoverweg_wegvak.1095,Viaduct,0,VIAD.IN RANG.BAAN y ='KP.LUNETTEN',600127900,2021-10-01T00:00:00,24,060012790020211001,PKK0000084843,I,,POINT (138343.03860000148 451947.1704000011)
kunstoverweg_wegvak.1096,Viaduct,0,VIAD.'RIJNSWEERD'IN RANG.BAAN n ='KP.RIJNSWEERD',600128398,2021-10-01T00:00:00,104,060012839820211001,PKK0000084859,I,,POINT (139475.6640000008 455980.46119999886)
kunstoverweg_wegvak.1097,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.) ='KP.RIJNSWEERD',600128398,2021-10-01T00:00:00,74,060012839820211001,PKK0000084861,I,,POINT (139504.8872999996 455987.24379999936)
kunstoverweg_wegvak.1098,Viaduct,0,VIAD.'RIJNSWEERD'IN RANG.BAAN m ='KP.RIJNSWEERD',600128398,2021-10-01T00:00:00,60,060012839820211001,PKK0000084862,I,,POINT (139518.52479999885 455990.40900000185)
kunstoverweg_wegvak.1099,Viaduct,0,VIAD.'BUREVELD'I/D UNIVERSITEITSWEG,280312016,2021-10-01T00:00:00,453,028031201620211001,PKK0000084863,I,,POINT (140767.65199999884 456058.2899999991)
kunstoverweg_wegvak.1100,Viaduct,0,VIAD.'BUREVELD'I/D UNIVERSITEITSWEG,280312016,2021-10-01T00:00:00,473,028031201620211001,PKK0000084864,I,,POINT (140787.57660000026 456056.5546000004)
kunstoverweg_wegvak.1101,Viaduct,0,VIAD.'OOSTBROEK'I/D BUNNIKSEWEG,600128585,2022-10-01T00:00:00,3,060012858520221001,PKK0000084865,I,,POINT (141242.10090000182 456045.0819000006)
kunstoverweg_wegvak.1102,Viaduct,0,VIAD.'DE PAN'I/D PANWEG,285313018,2021-10-01T00:00:00,2013,028531301820211001,PKK0000084866,I,,POINT (144857.34980000183 457315.8757000007)
kunstoverweg_wegvak.1103,Viaduct,0,VOETG.VIAD.'DIJNSELBURG'I/D TITUS BRANDSMALAAN,285313018,2021-10-01T00:00:00,2402,028531301820211001,PKK0000084867,I,,POINT (145244.57880000025 457352.94729999825)
kunstoverweg_wegvak.1104,Viaduct,0,VIAD.HUIS TER HEIDE'I/D HUIS TER HEIDEWEG,285313018,2021-10-01T00:00:00,3130,028531301820211001,PKK0000084868,I,,POINT (145962.52580000088 457464.6638999991)
kunstoverweg_wegvak.1105,Viaduct,0,VIAD.HUIS TER HEIDE'I/D HUIS TER HEIDEWEG,600128573,2021-10-01T00:00:00,162,060012857320211001,PKK0000084868,I,,POINT (145959.2078000009 457480.8115000017)
kunstoverweg_wegvak.1106,Viaduct,0,VIAD.'WALLENBURG'I/D ERICAWEG,293315008,2021-10-01T00:00:00,82,029331500820211001,PKK0000084871,I,,POINT (146931.00670000166 457809.23589999974)
kunstoverweg_wegvak.1107,Ecoduct,0,ECODUCT,600135193,2021-10-01T00:00:00,1471,060013519320211001,PKK0000084872,I,,POINT (147172.91110000014 457913.9979000017)
kunstoverweg_wegvak.1108,Ecoduct,0,ECODUCT,293315008,2021-10-01T00:00:00,344,029331500820211001,PKK0000084872,I,,POINT (147177.45699999854 457898.14559999853)
kunstoverweg_wegvak.1109,Viaduct,0,VIAD.'DE KOZAKKENPUT'I/D KERKLAAN,600135193,2021-10-01T00:00:00,769,060013519320211001,PKK0000084873,I,,POINT (147832.84679999948 458153.3447000012)
kunstoverweg_wegvak.1110,Viaduct,0,VIAD.'DE KOZAKKENPUT'I/D KERKLAAN,293315008,2021-10-01T00:00:00,1046,029331500820211001,PKK0000084873,I,,POINT (147837.50879999995 458137.1728999987)
kunstoverweg_wegvak.1111,Viaduct,0,VIAD.'HET HOLLEGAT'I/D RICHELLEWEG,600134907,2021-10-01T00:00:00,394,060013490720211001,PKK0000084875,I,,POINT (149372.20820000023 458616.2879999988)
kunstoverweg_wegvak.1112,Viaduct,0,VIAD.'HET HOLLEGAT'I/D RICHELLEWEG,297317076,2021-10-01T00:00:00,509,029731707620211001,PKK0000084875,I,,POINT (149367.56810000166 458597.2014000006)
kunstoverweg_wegvak.1113,Viaduct,0,VIAD.'MAURITSKAMP'I/D ZUIDERWEG,600135178,2022-05-01T00:00:00,615,060013517820220501,PKK0000084876,I,,POINT (150878.79659999907 458893.2809999995)
kunstoverweg_wegvak.1114,Viaduct,0,VIAD.'MAURITSKAMP'I/D ZUIDERWEG,300317006,2022-05-01T00:00:00,863,030031700620220501,PKK0000084876,I,,POINT (150885.8836000003 458876.22040000185)
kunstoverweg_wegvak.1115,Ecoduct,0,'ECODUCT LEUSDERHEIDE',600135176,2021-10-01T00:00:00,1924,060013517620211001,PKK0000084877,I,,POINT (151619.3187999986 459324.9582999982)
kunstoverweg_wegvak.1116,Ecoduct,0,'ECODUCT LEUSDERHEIDE',302318007,2021-10-01T00:00:00,293,030231800720211001,PKK0000084877,I,,POINT (151629.9362999983 459310.3757000007)
kunstoverweg_wegvak.1117,Viaduct,0,VIAD.'KONIJNENBOS'I/D KOL.H.J.VAN ROIJENWEG,600135176,2021-10-01T00:00:00,1323,060013517620211001,PKK0000084878,I,,POINT (152155.19739999995 459595.7829999998)
kunstoverweg_wegvak.1118,Viaduct,0,VIAD.'KONIJNENBOS'I/D KOL.H.J.VAN ROIJENWEG,302318007,2021-10-01T00:00:00,896,030231800720211001,PKK0000084878,I,,POINT (152167.8022999987 459581.6906000003)
kunstoverweg_wegvak.1119,Viaduct,0,VIAD.'DOORNSEWEG'I/D DOORNSEWEG =N227,600135180,2021-10-01T00:00:00,708,060013518020211001,PKK0000084879,I,,POINT (153677.84580000117 460101.5031999983)
kunstoverweg_wegvak.1120,Viaduct,0,VIAD.'DOORNSEWEG'I/D DOORNSEWEG =N227,306319008,2021-10-01T00:00:00,561,030631900820211001,PKK0000084879,I,,POINT (153680.86050000042 460083.59849999845)
kunstoverweg_wegvak.1121,Viaduct,0,VIAD.'DODEWEG'I/D DODEWEG,600135180,2021-10-01T00:00:00,226,060013518020211001,PKK0000084880,I,,POINT (154133.58320000023 460258.4268999994)
kunstoverweg_wegvak.1122,Viaduct,0,VIAD.'DODEWEG'I/D DODEWEG,306319008,2021-10-01T00:00:00,1047,030631900820211001,PKK0000084880,I,,POINT (154140.39930000156 460241.751600001)
kunstoverweg_wegvak.1123,Viaduct,0,VIAD.'HEILIGENBERGERWEG'I/D HEILIGENBERGERWEG,312323019,2022-05-01T00:00:00,99,031232301920220501,PKK0000084883,I,,POINT (156398.38329999894 461569.8256999999)
kunstoverweg_wegvak.1124,Viaduct,0,VIAD.'HEILIGENBERGERWEG'I/D HEILIGENBERGERWEG,600137235,2022-05-01T00:00:00,653,060013723520220501,PKK0000084883,I,,POINT (156387.30810000002 461577.3903999999)
kunstoverweg_wegvak.1125,Viaduct,0,VIAD.'RANDWEG'I/D NOORD.RANDWEG,312323019,2022-05-01T00:00:00,426,031232301920220501,PKK0000084884,I,,POINT (156571.37860000134 461847.317400001)
kunstoverweg_wegvak.1126,Viaduct,0,VIAD.'RANDWEG'I/D NOORD.RANDWEG,600137235,2022-05-01T00:00:00,330,060013723520220501,PKK0000084884,I,,POINT (156557.5348000005 461851.8920000009)
kunstoverweg_wegvak.1127,Viaduct,0,VIAD.'ARKEMHEEN',600138733,2021-10-01T00:00:00,73,060013873320211001,PKK0000084885,I,,POINT (158852.32719999924 469171.7441000007)
kunstoverweg_wegvak.1128,Viaduct,0,VIAD.'ARKEMHEEN',600399387,2021-10-01T00:00:00,513,060039938720211001,PKK0000084885,I,,POINT (158863.90159999952 469167.8343999982)
kunstoverweg_wegvak.1129,Viaduct,0,VIAD.'BERENCAMPERWEG'I/D BERENCAMPERWEG =N301,322345045,2021-10-01T00:00:00,91,032234504520211001,PKK0000084888,I,,POINT (161362.38390000165 472878.12110000104)
kunstoverweg_wegvak.1130,Viaduct,0,VIAD.'BERENCAMPERWEG'I/D BERENCAMPERWEG =N301,600137476,2021-10-01T00:00:00,363,060013747620211001,PKK0000084888,I,,POINT (161355.49489999935 472889.60929999873)
kunstoverweg_wegvak.1131,Viaduct,0,VIAD.'ARLERSTEEG'I/D ARLERSTEEG,600137108,2021-10-01T00:00:00,792,060013710820211001,PKK0000084889,I,,POINT (164333.83680000156 474563.3759999983)
kunstoverweg_wegvak.1132,Viaduct,0,VIAD.'ARLERSTEEG'I/D ARLERSTEEG,328349007,2021-10-01T00:00:00,25,032834900720211001,PKK0000084889,I,,POINT (164342.2050999999 474552.26520000026)
kunstoverweg_wegvak.1133,Viaduct,0,VIAD.'KELPEN'I/D ROERMONDSEWEG =N280,366121035,2021-10-01T00:00:00,272,036612103520211001,PKK0000091959,I,,POINT (183385.42170000076 360746.13610000163)
kunstoverweg_wegvak.1134,Viaduct,0,VIAD.'KELPEN'I/D ROERMONDSEWEG =N280,600142212,2022-10-01T00:00:00,435,060014221220221001,PKK0000091959,I,,POINT (183394.90239999816 360753.19750000164)
kunstoverweg_wegvak.1135,Viaduct,0,VIAD.'KELPEN'I/D ROERMONDSEWEG =N280,366121035,2021-10-01T00:00:00,299,036612103520211001,PKK0000091960,I,,POINT (183402.3905000016 360725.1347000003)
kunstoverweg_wegvak.1136,Viaduct,0,VIAD.'KELPEN'I/D ROERMONDSEWEG =N280,600142212,2022-10-01T00:00:00,408,060014221220221001,PKK0000091960,I,,POINT (183411.87779999897 360732.20149999857)
kunstoverweg_wegvak.1137,Viaduct,0,VIAD.'HAGENBROEK'I/D HEERBAAN,600144490,2021-10-01T00:00:00,2160,060014449020211001,PKK0000091961,I,,POINT (187689.69629999995 353939.69209999964)
kunstoverweg_wegvak.1138,Viaduct,0,VIAD.'HAGENBROEK'I/D HEERBAAN,375108007,2022-10-01T00:00:00,162,037510800720221001,PKK0000091961,I,,POINT (187681.54690000042 353930.9312000014)
kunstoverweg_wegvak.1139,Viaduct,0,VIAD.I/D ZANDWEG,291254073,2021-10-01T00:00:00,27,029125407320211001,PKK0000091943,I,,POINT (145506.3328000009 427407.8148000017)
kunstoverweg_wegvak.1140,Viaduct,0,VIAD.'HOOGBOS'I/D HOOGBOSWEG,600139468,2022-10-01T00:00:00,4439,060013946820221001,PKK0000091952,I,,POINT (174855.8550999984 365278.0166000016)
kunstoverweg_wegvak.1141,Viaduct,0,VOETG.VIAD.I/D (L.RIJB.),286519006,2021-10-01T00:00:00,9630,028651900620211001,PKK0000091981,I,,POINT (151123.25429999828 565143.0260000005)
kunstoverweg_wegvak.1142,Viaduct,0,VOETG.VIAD.I/D (L.RIJB.),600128158,2022-10-01T00:00:00,591,060012815820221001,PKK0000091981,I,,POINT (151119.1779000014 565158.0166000016)
kunstoverweg_wegvak.1143,Viaduct,0,VIAD.'KAPITEIN BOERS VIADUCT'I/D PAR.WEG,303530015,2022-03-01T00:00:00,35,030353001520220301,PKK0000091982,I,,POINT (151990.77219999954 565337.8980999999)
kunstoverweg_wegvak.1144,Viaduct,0,VIAD.'KAPITEIN BOERS VIADUCT'I/D PAR.WEG,600134631,2022-10-01T00:00:00,502,060013463120221001,PKK0000091982,I,,POINT (151984.2175000012 565365.1563000008)
kunstoverweg_wegvak.1145,Viaduct,0,VIAD.IN VBW. f (=KP.WATERBERG),600144893,2022-10-01T00:00:00,62,060014489320221001,PKK0000091991,I,,POINT (191872.7100000009 447805.4283000007)
kunstoverweg_wegvak.1146,Viaduct,0,VIAD.'HET HAAGJE',600135495,2021-10-01T00:00:00,358,060013549520211001,PKK0000092010,I,,POINT (154723.7248999998 433718.0155000016)
kunstoverweg_wegvak.1147,Viaduct,0,VIAD. I/D DAVER,600254681,2021-10-01T00:00:00,1711,060025468120211001,PKK0000092011,I,,POINT (155405.17069999874 434213.2987000011)
kunstoverweg_wegvak.1148,Viaduct,0,VIAD. I/D DAVER,600254567,2022-10-01T00:00:00,904,060025456720221001,PKK0000092011,I,,POINT (155404.19790000096 434196.445700001)
kunstoverweg_wegvak.1149,Viaduct,0,VIAD.'HET HAAGJE',600254567,2022-10-01T00:00:00,64,060025456720221001,PKK0000092010,I,,POINT (154724.1827000007 433703.7679999992)
kunstoverweg_wegvak.1150,Viaduct,0,VIAD. 'MOSKESBRUG I/D FIETSERSBRUG,600977581,2022-10-01T00:00:00,66,060097758120221001,PKK0000092025,I,,POINT (108763.51199999824 402013.3260000013)
kunstoverweg_wegvak.1151,Viaduct,0,VIAD.'LOSEKAAT'I/D ZUID.RANDWEG,600113050,2022-10-01T00:00:00,542,060011305020221001,PKK0000092033,I,,POINT (101164.05480000004 409456.2950000018)
kunstoverweg_wegvak.1152,Viaduct,0,VIAD.'LOSEKAAT'I/D ZUID.RANDWEG,202218006,2022-10-01T00:00:00,34,020221800620221001,PKK0000092033,I,,POINT (101168.69940000027 409445.5581)
kunstoverweg_wegvak.1153,Viaduct,0,VIAD.'ZANDBERG'I/D KEENEWEG,600113113,2021-10-01T00:00:00,705,060011311320211001,PKK0000092034,I,,POINT (99587.06329999864 408639.35929999873)
kunstoverweg_wegvak.1154,Viaduct,0,VIAD.'ZANDBERG'I/D KEENEWEG,600395922,2022-10-01T00:00:00,1716,060039592220221001,PKK0000092034,I,,POINT (99592.42639999837 408628.7188999988)
kunstoverweg_wegvak.1155,Viaduct,0,VIAD.'HEUSDENHOUT'I/D ZUID.RONDWEG,600123321,2022-10-01T00:00:00,52,060012332120221001,PKK0000092037,I,,POINT (115963.85550000146 399389.35720000044)
kunstoverweg_wegvak.1156,Viaduct,0,VIAD. 'OOSTEIND'I/D BOVENSTEWEG,600123376,2022-10-01T00:00:00,211,060012337620221001,PKK0000092038,I,,POINT (120042.90159999952 406859.12579999864)
kunstoverweg_wegvak.1157,Viaduct,0,VIAD. 'OOSTEIND'I/D BOVENSTEWEG,600123376,2022-10-01T00:00:00,200,060012337620221001,PKK0000092039,I,,POINT (120042.49439999834 406870.1180999987)
kunstoverweg_wegvak.1158,Viaduct,0,VIAD. I/D SPOORWEG,358555011,2021-10-01T00:00:00,98,035855501120211001,PKK0000085048,I,,POINT (179046.55110000074 577799.7432000004)
kunstoverweg_wegvak.1159,Viaduct,0,FIETS VIAD. I/D DE HEAK,358555011,2021-10-01T00:00:00,108,035855501120211001,PKK0000085049,I,,POINT (179047.3632999994 577789.7762000002)
kunstoverweg_wegvak.1296,Viaduct,0,VIAD.I/D BERGSEWEG,600144074,2022-10-01T00:00:00,1040,060014407420221001,PKK0000092154,I,,POINT (193560.52059999853 320379.8000999987)
kunstoverweg_wegvak.1160,Aquaduct,0,AQUADUCT'AKWADUKT LANGDEEL',600145570,2022-05-01T00:00:00,5525,060014557020220501,PKK0000085050,I,,POINT (186037.74500000104 576110.2298999988)
kunstoverweg_wegvak.1161,Aquaduct,0,AQUADUCT'AKWADUKT LANGDEEL',370551029,2021-10-01T00:00:00,1032,037055102920211001,PKK0000085050,I,,POINT (186039.39200000092 576097.7732999995)
kunstoverweg_wegvak.1162,Viaduct,0,VIAD.'WALDPOARTE'I/D WESTEREND =N913,384550003,2021-10-01T00:00:00,395,038455000320211001,PKK0000085051,I,,POINT (192792.1997999996 575030.8125)
kunstoverweg_wegvak.1163,Viaduct,0,VIAD.'OOSTERPARKWEG'I/D OOSTERPARKWEG,314549025,2021-10-01T00:00:00,1323,031454902520211001,PKK0000085037,I,,POINT (157947.10709999874 575983.8398999982)
kunstoverweg_wegvak.1164,Viaduct,0,VIAD.'OOSTERPARKWEG'I/D OOSTERPARKWEG,314549025,2021-10-01T00:00:00,1341,031454902520211001,PKK0000085038,I,,POINT (157959.7936999984 575996.6083999984)
kunstoverweg_wegvak.1165,Viaduct,0,VIAD. I/D SPOORWEG,600143413,2021-10-01T00:00:00,16,060014341320211001,PKK0000085048,I,,POINT (179057.27309999987 577798.1479000002)
kunstoverweg_wegvak.1166,Viaduct,0,FIETS VIAD. I/D DE HEAK,600143413,2021-10-01T00:00:00,5,060014341320211001,PKK0000085049,I,,POINT (179058.16550000012 577787.1840999983)
kunstoverweg_wegvak.1167,Viaduct,0,VIAD.'WALDPOARTE'I/D WESTEREND =N913,600145115,2021-10-01T00:00:00,1134,060014511520211001,PKK0000085051,I,,POINT (192815.79100000113 575031.8350000009)
kunstoverweg_wegvak.1168,Viaduct,0,VIAD.'OOSTERPARKWEG'I/D OOSTERPARKWEG,600139018,2021-10-01T00:00:00,4,060013901820211001,PKK0000085038,I,,POINT (157955.30370000005 576005.5443999991)
kunstoverweg_wegvak.1169,Viaduct,0,VIAD.'DE KOP'IN RW.  7 (R.RIJB.),309534004,2022-06-01T00:00:00,0,030953400420220601,PKK0000085031,I,,POINT (154542.7696999982 567532.0166999996)
kunstoverweg_wegvak.1170,Viaduct,0,VIAD.,600137817,2021-10-01T00:00:00,77,060013781720211001,PKK0000085052,I,,POINT (155180.82919999957 568867.8026)
