"name","address","city","state","zip","engine","location"
"E5","324 S DESPLAINES ST","CHICAGO","IL","60661","E5","324 S DESPLAINES ST
CHICAGO, IL 60661
(41.877028304420755, -87.64430865193455)"
"E11","5343 N CUMBERLAND AVE","CHICAGO","IL","60656","E11","5343 N CUMBERLAND AVE
CHICAGO, IL 60656
(41.97685625348317, -87.836495886321)"
"E81","10458 S HOXIE AVE","CHICAGO","IL","60617","E81","10458 S HOXIE AVE
CHICAGO, IL 60617
(41.705334319654064, -87.56088524816063)"
"E22","605 W ARMITAGE AVE","CHICAGO","IL","60614","E22","605 W ARMITAGE AVE
CHICAGO, IL 60614
(41.91792047709303, -87.64396690956342)"
"E50","5000 S UNION AVE","CHICAGO","IL","60609","E50","5000 S UNION AVE
CHICAGO, IL 60609
(41.80344788181221, -87.64299386409898)"
"E68","5258 W GRAND AVE","CHICAGO","IL","60639","E68","5258 W GRAND AVE
CHICAGO, IL 60639
(41.91725086259721, -87.75747321069997)"
"E7","4911 W BELMONT AVE","CHICAGO","IL","60641","E7","4911 W BELMONT AVE
CHICAGO, IL 60641
(41.9387854993556, -87.74963764827827)"
"E91","2827 N PULASKI RD","CHICAGO","IL","60641","E91","2827 N PULASKI RD
CHICAGO, IL 60641
(41.93223675592729, -87.72695711402253)"
"E92","3112 W 111TH ST","CHICAGO","IL","60655","E92","3112 W 111TH ST
CHICAGO, IL 60655
(41.6916111688133, -87.69891865020873)"
"E89","3945 W PETERSON AVE","CHICAGO","IL","60659","E89","3945 W PETERSON AVE
CHICAGO, IL 60659
(41.990056658779615, -87.72568030374029)"
"E47","432 E MARQUETTE RD","CHICAGO","IL","60637","E47","432 E MARQUETTE RD
CHICAGO, IL 60637
(41.77300015277593, -87.6141755209756)"
"E70/E59","6030 N CLARK ST","CHICAGO","IL","60660","E70/59","6030 N CLARK ST
CHICAGO, IL 60660
(41.99185705844965, -87.6702338230154)"
"E28","2534 S THROOP ST","CHICAGO","IL","60608","E28","2534 S THROOP ST
CHICAGO, IL 60608
(41.84557901305613, -87.65633258746628)"
"E44","412 N KEDZIE AVE","CHICAGO","IL","60612","E44","412 N KEDZIE AVE
CHICAGO, IL 60612
(41.888791436564, -87.70657770924328)"
"E109","2358 S WHIPPLE ST","CHICAGO","IL","60623","E109","2358 S WHIPPLE ST
CHICAGO, IL 60623
(41.84833993168608, -87.70181130248798)"
"E119","6030 N AVONDALE AVE","CHICAGO","IL","60631","E119","6030 N AVONDALE AVE
CHICAGO, IL 60631
(41.99120656361649, -87.79879483457952)"
"E56","2214 W BARRY AVE","CHICAGO","IL","60618","E56","2214 W BARRY AVE
CHICAGO, IL 60618
(41.93769629431298, -87.68576576945844)"
"E129","8120 S ASHLAND AVE","CHICAGO","IL","60620","E129","8120 S ASHLAND AVE
CHICAGO, IL 60620
(41.746304611153825, -87.66346152532664)"
"E83","1200 W WILSON AVE","CHICAGO","IL","60640","E83","1200 W WILSON AVE
CHICAGO, IL 60640
(41.96563850396769, -87.65997484168496)"
"E8","212 W CERMAK RD","CHICAGO","IL","60616","E8","212 W CERMAK RD
CHICAGO, IL 60616
(41.85313331810226, -87.63235666216515)"
"E73","8630 S EMERALD AVE","CHICAGO","IL","60620","E73","8630 S EMERALD AVE
CHICAGO, IL 60620
(41.73693577387957, -87.64245532798658)"
"E14","1129 W CHICAGO AVE","CHICAGO","IL","60642","E14","1129 W CHICAGO AVE
CHICAGO, IL 60642
(41.895977019578105, -87.65622466882277)"
"E71","6239 N CALIFORNIA AVE","CHICAGO","IL","60659","E71","6239 N CALIFORNIA AVE
CHICAGO, IL 60659
(41.99514651466264, -87.69953001132356)"
"E108","4625 N MILWAUKEE AVE","CHICAGO","IL","60630","E108","4625 N MILWAUKEE AVE
CHICAGO, IL 60630
(41.964650420624565, -87.75785762001762)"
"E23","1915 S DAMEN AVE","CHICAGO","IL","60608","E23","1915 S DAMEN AVE
CHICAGO, IL 60608
(41.85561895838222, -87.67592085764691)"
"E18","1360 N BLUE ISLAND AVE","CHICAGO","IL","60608","E18","1360 N BLUE ISLAND AVE
CHICAGO, IL 60608
(41.864503979120165, -87.65556796459875)"
"E106","3401 N ELSTON AVE","CHICAGO","IL","60618","E106","3401 N ELSTON AVE
CHICAGO, IL 60618
(41.943065521032246, -87.7032142448537)"
"E16","4005 S DEARBORN ST","CHICAGO","IL","60609","E16","4005 S DEARBORN ST
CHICAGO, IL 60609
(41.821900941759, -87.62749769240351)"
"E1","419 S WELLS ST","CHICAGO","IL","60607","E1","419 S WELLS ST
CHICAGO, IL 60607
(41.87604804340882, -87.63333692317708)"
"E116","5955 S ASHLAND AVE","CHICAGO","IL","60636","E116","5955 S ASHLAND AVE
CHICAGO, IL 60636
(41.78569136830025, -87.66426233667036)"
"E117","4900 W CHICAGO AVE","CHICAGO","IL","60651","E117","4900 W CHICAGO AVE
CHICAGO, IL 60651
(41.895036609573054, -87.74827707033056)"
"E112","3801 N DAMEN AVE","CHICAGO","IL","60618","E112","3801 N DAMEN AVE
CHICAGO, IL 60618
(41.95075472438277, -87.67830302464209)"
"E102","7340 N CLARK ST","CHICAGO","IL","60626","E102","7340 N CLARK ST
CHICAGO, IL 60626
(42.014640160686284, -87.67502361090747)"
"E101","2240 W 69TH ST","CHICAGO","IL","60636","E101","2240 W 69TH ST
CHICAGO, IL 60636
(41.768394081407024, -87.67985164411793)"
"E65","3002 W 42ND ST","CHICAGO","IL","60632","E65","3002 W 42ND ST
CHICAGO, IL 60632
(41.8172974388628, -87.69950400664642)"
"E95","4003 W WEST END AVE","CHICAGO","IL","60624","E95","4003 W WEST END AVE
CHICAGO, IL 60624
(41.88334382548296, -87.72576410502936)"
"E123","2215 W 51ST ST","CHICAGO","IL","60609","E123","2215 W 51ST ST
CHICAGO, IL 60609
(41.801170483375124, -87.67986218548822)"
"E110","2322 W FOSTER AVE","CHICAGO","IL","60625","E110","2322 W FOSTER AVE
CHICAGO, IL 60625
(41.97593934922963, -87.6875836047776)"
"E60","1150 E 55TH ST","CHICAGO","IL","60615","E60","1150 E 55TH ST
CHICAGO, IL 60615
(41.79515197581412, -87.59751892663527)"
"E4","548 W DIVISION ST","CHICAGO","IL","60610","E4","548 W DIVISION ST
CHICAGO, IL 60610
(41.903989978859165, -87.64291470278913)"
"E98","202 E CHICAGO AVE","CHICAGO","IL","60611","E98","202 E CHICAGO AVE
CHICAGO, IL 60611
(41.89706519923356, -87.62259901814724)"
"E124","4426 N KEDZIE AVE","CHICAGO","IL","60625","E124","4426 N KEDZIE AVE
CHICAGO, IL 60625
(41.961690670919346, -87.7082930624585)"
"E104","11641 S AVENUE O","CHICAGO","IL","60617","E104","11641 S AVENUE O
CHICAGO, IL 60617
(41.68384838570316, -87.5400210564776)"
"E122","101 E 79TH ST","CHICAGO","IL","60619","E122","101 E 79TH ST
CHICAGO, IL 60619
(41.75098315968846, -87.62135205388734)"
"E86","3918 N HARLEM AVE","CHICAGO","IL","60634","E86","3918 N HARLEM AVE
CHICAGO, IL 60634
(41.95114251165066, -87.80721934061404)"
"E97","13359 S BURLEY AVE","CHICAGO","IL","60633","E97","13359 S BURLEY AVE
CHICAGO, IL 60633
(41.652591152628624, -87.54470437664087)"
"E74","10615 S EWING AVE","CHICAGO","IL","60617","E74","10615 S EWING AVE
CHICAGO, IL 60617
(41.702187603130206, -87.53522906326324)"
"E38","3949 W 16TH ST","CHICAGO","IL","60623","E38","3949 W 16TH ST
CHICAGO, IL 60623
(41.85850227061717, -87.7242763667799)"
"E15","8026 S KEDZIE AVE","CHICAGO","IL","60652","E15","8026 S KEDZIE AVE
CHICAGO, IL 60652
(41.74747486194539, -87.70238006254415)"
"E126","7313 S KINGSTON AVE","CHICAGO","IL","60649","E126","7313 S KINGSTON AVE
CHICAGO, IL 60649
(41.76239663139161, -87.56393561616461)"
"E103","25 S LAFLIN ST","CHICAGO","IL","60607","E103","25 S LAFLIN ST
CHICAGO, IL 60607
(41.880715524740886, -87.66412071624002)"
"E32","5559 S NARRAGANSETT AVE","CHICAGO","IL","60638","E32","5559 S NARRAGANSETT AVE
CHICAGO, IL 60638
(41.79123564423197, -87.78169288573983)"
"E57","1244 N WESTERN AVE","CHICAGO","IL","60622","E57","1244 N WESTERN AVE
CHICAGO, IL 60622
(41.9038275429672, -87.68713245676875)"
"E78","1052 W WAVELAND AVE","CHICAGO","IL","60613","E78","1052 W WAVELAND AVE
CHICAGO, IL 60613
(41.94920789049237, -87.65640453322862)"
"E88","3637 W 59TH ST","CHICAGO","IL","60629","E88","3637 W 59TH ST
CHICAGO, IL 60629
(41.785702152345344, -87.71468959394757)"
"E107","1101 S CALIFORNIA AVE","CHICAGO","IL","60612","E107","1101 S CALIFORNIA AVE
CHICAGO, IL 60612
(41.86810702989009, -87.6956239669264)"
"E64","7659 S PULASKI RD","CHICAGO","IL","60652","E64","7659 S PULASKI RD
CHICAGO, IL 60652
(41.75300608968367, -87.72192154895255)"
"E84","21 W 59TH ST","CHICAGO","IL","60621","E84","21 W 59TH ST
CHICAGO, IL 60621
(41.786898250644306, -87.62642113677177)"
"E120","11035 S HOMEWOOD AVE","CHICAGO","IL","60643","E120","11035 S HOMEWOOD AVE
CHICAGO, IL 60643
(41.693205775399605, -87.66882538049862)"
"E49","4401 S ASHLAND AVE","CHICAGO","IL","60609","E49","4401 S ASHLAND AVE
CHICAGO, IL 60609
(41.81404218586455, -87.66497197801137)"
"E94","5758 W GRACE ST","CHICAGO","IL","60634","E94","5758 W GRACE ST
CHICAGO, IL 60634
(41.949448311266025, -87.77069385620601)"
"E35","1901 N DAMEN AVE","CHICAGO","IL","60647","E35","1901 N DAMEN AVE
CHICAGO, IL 60647
(41.91622975167794, -87.67720585176635)"
"E75","11958 S STATE ST","CHICAGO","IL","60628","E75","11958 S STATE ST
CHICAGO, IL 60628
(41.67673026792751, -87.62265939976201)"
"E115","11940 S PEORIA ST","CHICAGO","IL","60643","E115","11940 S PEORIA ST
CHICAGO, IL 60643
(41.676767520058746, -87.64436386377967)"
"E42","55 W ILLINOIS ST","CHICAGO","IL","60654","E42","55 W ILLINOIS ST
CHICAGO, IL 60654
(41.89080151108816, -87.63009284126726)"
"E55","2718 N HALSTED ST","CHICAGO","IL","60614","E55","2718 N HALSTED ST
CHICAGO, IL 60614
(41.93179744380986, -87.64899361595215)"
"E63","1440 E 67TH ST","CHICAGO","IL","60637","E63","1440 E 67TH ST
CHICAGO, IL 60637
(41.77330654417221, -87.59020200469239)"
"E113","5212 W HARRISON ST","CHICAGO","IL","60644","E113","5212 W HARRISON ST
CHICAGO, IL 60644
(41.872982656337946, -87.75506878145924)"
"E30","1125 N ASHLAND AVE","CHICAGO","IL","60622","E30","1125 N ASHLAND AVE
CHICAGO, IL 60622
(41.90220932124115, -87.66707948571641)"
"E121","1724 W 95TH ST","CHICAGO","IL","60643","E121","1724 W 95TH ST
CHICAGO, IL 60643
(41.72124683806391, -87.66576328672551)"
"E93","330 W 104TH ST","CHICAGO","IL","60628","E93","330 W 104TH ST
CHICAGO, IL 60628
(41.7052439476399, -87.6324331863445)"
"E80","12701 S DOTY AVE","CHICAGO","IL","60633","E80","12701 S DOTY AVE
CHICAGO, IL 60633
(41.66260010624714, -87.59059746685327)"
"E76","1747 N PULASKI RD","CHICAGO","IL","60639","E76","1747 N PULASKI RD
CHICAGO, IL 60639
(41.912618217810966, -87.72638113254548)"
"E69","4017 N TRIPP AVE","CHICAGO","IL","60641","E69","4017 N TRIPP AVE
CHICAGO, IL 60641
(41.953786251061175, -87.7339286805089)"
"E13","259 N COLUMBUS DR","CHICAGO","IL","60601","E13","259 N COLUMBUS DR
CHICAGO, IL 60601
(41.88646360558985, -87.62061359066273)"
"E39","1618 W 33RD PL","CHICAGO","IL","60608","E39","1618 W 33RD PL
CHICAGO, IL 60608
(41.83346514532146, -87.66635103487269)"
"E29","3509 S LOWE AVE","CHICAGO","IL","60609","E29","3509 S LOWE AVE
CHICAGO, IL 60609
(41.83078516567415, -87.64213229262364)"
"E43","2179 N STAVE ST","CHICAGO","IL","60647","E43","2179 N STAVE ST
CHICAGO, IL 60647
(41.92093320589118, -87.69644234997307)"
"E96","439 N WALLER AVE","CHICAGO","IL","60644","E96","439 N WALLER AVE
CHICAGO, IL 60644
(41.88832430415244, -87.76761633819585)"
"E62","34 E 114TH ST","CHICAGO","IL","60628","E62","34 E 114TH ST
CHICAGO, IL 60628
(41.68740625454284, -87.62413685881735)"
"E72","7974 S SOUTH CHICAGO AVE","CHICAGO","IL","60617","E72","7974 S SOUTH CHICAGO AVE
CHICAGO, IL 60617
(41.749827955664045, -87.58341162594515)"
"E54","7101 S PARNELL AVE","CHICAGO","IL","60621","E54","7101 S PARNELL AVE
CHICAGO, IL 60621
(41.76525963399459, -87.63830544212665)"
"E46","3027 E 93RD ST","CHICAGO","IL","60617","E46","3027 E 93RD ST
CHICAGO, IL 60617
(41.72641224082973, -87.55007769314022)"
"E127","5200 W 63RD ST","CHICAGO","IL","60638","E127","5200 W 63RD ST
CHICAGO, IL 60638
(41.77750932865842, -87.75197548528234)"
"E45","4600 S COTTAGE GROVE AVE","CHICAGO","IL","60653","E45","4600 S COTTAGE GROVE AVE
CHICAGO, IL 60653
(41.81134320681739, -87.60662556802056)"
"E125","2323 N NATCHEZ AVE","CHICAGO","IL","60707","E125","2323 N NATCHEZ AVE
CHICAGO, IL 60707
(41.92208525379962, -87.78775414416)"
"E99","3042 S KEDVALE AVE","CHICAGO","IL","60623","E99","3042 S KEDVALE AVE
CHICAGO, IL 60623
(41.837386198391975, -87.72806083645415)"
"E19","3421 S CALUMET AVE","CHICAGO","IL","60616","E19","3421 S CALUMET AVE
CHICAGO, IL 60616
(41.83227804024279, -87.61779663851078)"
"E26","10 N LEAVITT ST","CHICAGO","IL","60612","E26","10 N LEAVITT ST
CHICAGO, IL 60612
(41.88151592134697, -87.68185534665783)"
"E82","817 E 91ST ST","CHICAGO","IL","60619","E82","817 E 91ST ST
CHICAGO, IL 60619
(41.72933327959225, -87.60425730151255)"
"E34","4034 W 47TH ST","CHICAGO","IL","60632","E34","4034 W 47TH ST
CHICAGO, IL 60632
(41.80790024096418, -87.72485128276466)"
"E79","6424 N LEHIGH AVE","CHICAGO","IL","60646","E79","6424 N LEHIGH AVE
CHICAGO, IL 60646
(41.997974799017584, -87.76616159362811)"
